"","X","v","a","f","h","l","n","s","w","word_tokens","word_types","tokens_in_cmu","types_in_cmu","year","month","day","consonants","vowelRatio","tokenCoverage","typeCoverage","dayOfYear","date","humidity"
"636",636,10251,261,3783,305,2033,2807,5205,991,6866,1393,6631,1291,2002,6,6,15385,0.666298342541436,0.965773376055928,0.926776740847093,157,"2002-06-06",0.0094999997
"637",637,9570,181,3549,471,1677,2494,4794,1113,7026,1262,6662,1118,2002,6,7,14279,0.670215001050494,0.94819242812411,0.885895404120444,158,"2002-06-07",0.0092000002
"638",638,9563,171,3636,495,1587,2493,4864,1049,6973,1228,6655,1136,2002,6,10,14295,0.668975166142008,0.954395525598738,0.925081433224756,161,"2002-06-10",0.0087000001
"639",639,9240,195,3253,492,1714,2377,4723,983,6836,1259,6518,1129,2002,6,11,13737,0.672635946713256,0.95348156816852,0.896743447180302,162,"2002-06-11",0.0088999998
"640",640,8000,132,3019,404,1531,2032,4056,797,5520,1069,5301,985,2002,6,12,11971,0.668281680728427,0.960326086956522,0.921421889616464,163,"2002-06-12",0.0092000002
"641",641,10397,209,4330,297,2029,2738,5234,886,7153,1269,6899,1160,2002,6,13,15723,0.661260573681867,0.96449042359849,0.914105594956659,164,"2002-06-13",0.0093
"642",642,9698,168,3866,437,1750,2570,5040,832,6846,1230,6610,1137,2002,6,14,14663,0.661392620882493,0.965527315220567,0.924390243902439,165,"2002-06-14",0.0091000004
"643",643,10051,176,3906,446,1864,2595,4984,941,7172,1340,6835,1212,2002,6,17,14912,0.674020922746781,0.953011712214166,0.904477611940299,168,"2002-06-17",0.0093999999
"644",644,10173,218,3738,342,1917,2766,5035,1154,7593,1369,7114,1221,2002,6,18,15170,0.670599868160844,0.936915580139602,0.891891891891892,169,"2002-06-18",0.0097000003
"645",645,8684,168,3149,424,1666,2282,4271,917,6395,1246,6033,1133,2002,6,19,12877,0.674380678729518,0.943393275996873,0.909309791332263,170,"2002-06-19",0.0098000001
"646",646,8911,198,3390,421,1816,2294,4328,791,6022,1293,5792,1206,2002,6,20,13238,0.673137936244146,0.96180670873464,0.932714617169374,171,"2002-06-20",0.0093999999
"647",647,10144,180,3879,530,1853,2651,4957,980,7108,1340,6821,1243,2002,6,21,15030,0.674916833000665,0.95962296004502,0.927611940298507,172,"2002-06-21",0.0087000001
"648",648,8891,212,3337,469,1686,2278,4376,860,6338,1286,6077,1172,2002,6,24,13218,0.672643365108186,0.958819816976964,0.911353032659409,175,"2002-06-24",0.0096000005
"649",649,8878,148,3045,417,1723,2287,4684,1046,6537,1325,6180,1172,2002,6,25,13350,0.66501872659176,0.945387792565397,0.884528301886792,176,"2002-06-25",0.0094999997
"650",650,10592,197,3896,446,2172,2688,5482,1077,7379,1404,6992,1269,2002,6,26,15958,0.663742323599449,0.947553869087952,0.903846153846154,177,"2002-06-26",0.0094999997
"651",651,9595,183,3694,507,1685,2549,4827,878,6827,1229,6526,1112,2002,6,27,14323,0.669901556936396,0.955910355939651,0.90480065093572,178,"2002-06-27",0.0094999997
"652",652,9951,169,3771,451,1792,2644,4995,953,7322,1370,6949,1245,2002,6,28,14775,0.673502538071066,0.949057634526086,0.908759124087591,179,"2002-06-28",0.0097000003
"653",653,10240,196,3906,642,1911,2617,5158,1016,7489,1312,7101,1145,2002,7,1,15446,0.662954810306876,0.948190679663506,0.872713414634146,182,"2002-07-01",0.0097000003
"654",654,9687,111,3259,519,1746,2402,5078,1188,7150,1249,6839,1125,2002,7,2,14303,0.677270502691743,0.956503496503497,0.900720576461169,183,"2002-07-02",0.0092000002
"655",655,8840,189,3399,464,1569,2353,4419,892,6340,1132,6087,1048,2002,7,3,13285,0.665412118931125,0.960094637223975,0.925795053003534,184,"2002-07-03",0.0093
"656",656,8299,137,3067,477,1424,2213,4342,947,6292,1124,6074,1034,2002,7,4,12607,0.658285079717617,0.965352828989193,0.919928825622776,185,"2002-07-04",0.0096000005
"657",657,9101,196,3426,451,1763,2380,4414,891,6607,1197,6323,1089,2002,7,5,13521,0.673101101989498,0.957015286817012,0.909774436090226,186,"2002-07-05",0.0096000005
"658",658,11113,232,4138,438,2053,2712,5631,1038,7546,1332,7289,1234,2002,7,8,16242,0.68421376677749,0.965942221044262,0.926426426426426,189,"2002-07-08",0.0098999999
"659",659,8732,130,2793,355,1625,2199,4666,1143,6674,1412,6149,1193,2002,7,9,12911,0.6763225156843,0.921336529817201,0.844900849858357,190,"2002-07-09",0.0098000001
"660",660,10893,168,4146,466,2007,2744,5587,872,7435,1312,7168,1208,2002,7,10,15990,0.681238273921201,0.96408876933423,0.920731707317073,191,"2002-07-10",0.0102
"661",661,10104,200,3977,590,1837,2615,5163,838,7070,1331,6796,1222,2002,7,11,15220,0.663863337713535,0.961244695898161,0.918106686701728,192,"2002-07-11",0.0104
"662",662,11038,246,3728,392,2100,2667,5893,1233,8085,1428,7683,1284,2002,7,12,16259,0.678885540316133,0.950278293135436,0.899159663865546,193,"2002-07-12",0.0103
"663",663,10378,267,4116,440,1919,2902,5364,885,7174,1347,6869,1244,2002,7,15,15893,0.652991883219027,0.957485363813772,0.923533778767632,196,"2002-07-15",0.0103
"664",664,9061,173,3187,347,1612,2381,4407,1157,6798,1141,6399,1006,2002,7,16,13264,0.683127261761158,0.941306266548985,0.881682734443471,197,"2002-07-16",0.0102
"665",665,10152,235,4014,346,2119,2464,5196,918,6901,1397,6582,1265,2002,7,17,15292,0.663876536751242,0.953774815244168,0.905511811023622,198,"2002-07-17",0.0099999998
"666",666,10419,234,4037,369,2167,2741,5268,948,6919,1452,6631,1341,2002,7,18,15764,0.660936310581071,0.958375487787252,0.923553719008264,199,"2002-07-18",0.0104
"667",667,10972,191,4353,436,2009,2864,5559,1078,7462,1450,7211,1338,2002,7,19,16490,0.665372953305033,0.966362905387296,0.922758620689655,200,"2002-07-19",0.0103
"668",668,10158,229,3793,396,1848,2543,5171,1070,7087,1353,6741,1222,2002,7,22,15050,0.674950166112957,0.951178213630591,0.903178122690318,203,"2002-07-22",0.0096000005
"669",669,11753,237,4098,510,2188,3021,5870,1263,8676,1366,8165,1195,2002,7,23,17187,0.683830802350614,0.941101890272015,0.874816983894583,204,"2002-07-23",0.0098000001
"670",670,8042,198,3048,335,1517,2161,3964,816,5930,1137,5616,1047,2002,7,24,12039,0.667995680704377,0.947048903878583,0.920844327176781,205,"2002-07-24",0.0101
"671",671,7774,174,2970,459,1468,1910,3880,817,5855,1165,5570,1034,2002,7,25,11678,0.665696180852886,0.95132365499573,0.88755364806867,206,"2002-07-25",0.0102
"672",672,9937,175,3451,358,1896,2725,5020,1177,7324,1426,6974,1259,2002,7,26,14802,0.671328198892042,0.952211906062261,0.88288920056101,207,"2002-07-26",0.0098999999
"673",673,10802,264,4070,397,2029,2750,5622,1086,7363,1286,7085,1164,2002,7,29,16218,0.666050067825873,0.962243650685862,0.905132192846034,210,"2002-07-29",0.0101
"674",674,8317,141,2891,442,1559,2110,4342,966,6236,1122,5916,1003,2002,7,30,12451,0.667978475624448,0.94868505452213,0.893939393939394,211,"2002-07-30",0.0107
"675",675,9862,254,3908,412,1798,2552,5261,822,6958,1364,6699,1270,2002,7,31,15007,0.657159992003732,0.962776659959759,0.93108504398827,212,"2002-07-31",0.0104
"676",676,10578,196,4008,427,2169,2611,5336,1081,7192,1415,6911,1294,2002,8,1,15828,0.668309325246399,0.960928809788654,0.914487632508834,213,"2002-08-01",0.0108
"677",677,9453,143,3324,415,1883,2495,4587,1128,7174,1271,6740,1087,2002,8,2,13975,0.676422182468694,0.939503763590744,0.855232100708104,214,"2002-08-02",0.0108
"678",678,10709,262,4268,398,2000,2753,5436,998,7320,1401,7067,1282,2002,8,5,16115,0.664536146447409,0.965437158469945,0.915060670949322,217,"2002-08-05",0.0102
"679",679,10242,211,3634,625,1853,2555,5423,1260,7672,1294,7240,1124,2002,8,6,15561,0.658183921341816,0.943691345151199,0.868624420401855,218,"2002-08-06",0.0102
"680",680,8559,167,3133,449,1588,2191,4410,898,6314,1206,5969,1076,2002,8,7,12836,0.666796509816142,0.94535951853025,0.892205638474295,219,"2002-08-07",0.0103
"681",681,11663,287,4398,428,2252,3073,6060,1160,8177,1502,7867,1397,2002,8,8,17658,0.660493827160494,0.962088785618197,0.930093209054594,220,"2002-08-08",0.0105
"682",682,10642,221,3689,508,1937,2828,5604,1140,8006,1347,7605,1204,2002,8,9,15927,0.668173541784391,0.949912565575818,0.893838158871566,221,"2002-08-09",0.0107
"683",683,8513,141,2870,488,1461,2229,4264,1187,6568,1139,6067,985,2002,8,12,12640,0.673496835443038,0.923721071863581,0.864793678665496,224,"2002-08-12",0.0106
"684",684,9713,176,3577,421,1795,2505,5014,1044,7389,1248,7073,1087,2002,8,13,14532,0.668387007982384,0.957233725808634,0.87099358974359,225,"2002-08-13",0.0107
"685",685,8954,154,3364,491,1668,2397,4595,909,6655,1362,6297,1211,2002,8,14,13578,0.659449108852556,0.946205860255447,0.88913362701909,226,"2002-08-14",0.0108
"686",686,9500,182,3282,329,1699,2351,4891,1105,7002,1277,6558,1127,2002,8,15,13839,0.686465785100079,0.936589545844045,0.882537196554424,227,"2002-08-15",0.0107
"687",687,9907,152,3324,653,1842,2603,4850,1242,7359,1340,6980,1161,2002,8,16,14666,0.675507977635347,0.948498437287675,0.866417910447761,228,"2002-08-16",0.0107
"688",688,9382,172,3633,404,1694,2353,4815,1000,6805,1280,6503,1151,2002,8,19,14071,0.666761424205813,0.955620867009552,0.89921875,231,"2002-08-19",0.0101
"689",689,11269,359,4372,511,2091,2836,5682,1014,8010,1379,7689,1259,2002,8,20,16865,0.668188556181441,0.959925093632959,0.912980420594634,232,"2002-08-20",0.0098000001
"690",690,9691,224,3727,383,1874,2352,4995,878,6595,1285,6356,1194,2002,8,21,14433,0.671447377537587,0.963760424564064,0.929182879377432,233,"2002-08-21",0.0102
"691",691,10353,184,3619,327,1903,2681,5314,1171,7537,1329,7111,1166,2002,8,22,15199,0.681163234423317,0.943478837733846,0.877351392024078,234,"2002-08-22",0.0097000003
"692",692,10677,262,3966,486,2066,2817,5331,1013,7906,1369,7548,1211,2002,8,23,15941,0.669782322313531,0.954717935745004,0.884587289992695,235,"2002-08-23",0.0096000005
"693",693,10181,188,3623,550,1965,2610,5167,1165,7343,1361,7035,1222,2002,8,26,15268,0.666819491747446,0.958055290753098,0.897869213813372,238,"2002-08-26",0.0098999999
"694",694,10582,188,3739,258,1972,2917,5526,1018,7442,1474,7155,1361,2002,8,27,15618,0.677551543091305,0.961435098091911,0.923337856173677,239,"2002-08-27",0.0099999998
"695",695,9601,177,3935,424,1748,2456,4781,930,6905,1371,6647,1265,2002,8,28,14451,0.664383087675593,0.962635771180304,0.922684172137126,240,"2002-08-28",0.0104
"696",696,9130,222,3376,472,1679,2383,4695,984,6555,1159,6334,1084,2002,8,29,13811,0.661067265223373,0.966285278413425,0.935289042277826,241,"2002-08-29",0.0098000001
"697",697,8323,145,2901,300,1610,2123,4176,1024,6415,1231,6049,1071,2002,8,30,12279,0.677823927029888,0.94294621979735,0.870024370430544,242,"2002-08-30",0.0096000005
"698",698,8124,190,2934,318,1533,2241,3916,913,6135,1257,5747,1112,2002,9,2,12045,0.674470734744707,0.936756316218419,0.884645982498011,245,"2002-09-02",0.0103
"699",699,10714,182,3954,391,1919,2833,5596,1055,7573,1339,7285,1245,2002,9,3,15930,0.672567482736974,0.961970157137198,0.929798356982823,246,"2002-09-03",0.0106
"700",700,8632,174,3318,549,1547,2283,4223,875,6430,1233,6152,1112,2002,9,4,12969,0.665587169403963,0.956765163297045,0.901865369018654,247,"2002-09-04",0.0103
"701",701,9810,204,3467,341,1792,2501,5036,1128,6927,1312,6548,1165,2002,9,5,14469,0.67800124403898,0.945286559838314,0.887957317073171,248,"2002-09-05",0.0101
"702",702,11697,204,4274,422,2214,3061,5718,1263,8480,1233,8046,1087,2002,9,6,17156,0.681802284914899,0.948820754716981,0.881589618815896,249,"2002-09-06",0.0099999998
"703",703,9089,211,3467,296,1723,2351,4420,903,6110,1342,5931,1263,2002,9,9,13371,0.679754692992297,0.970703764320786,0.941132637853949,252,"2002-09-09",0.0099999998
"704",704,10380,196,3866,422,1939,2630,5312,1064,7451,1388,7106,1278,2002,9,10,15429,0.672759090025277,0.953697490269762,0.920749279538905,253,"2002-09-10",0.0103
"705",705,23764,489,8937,996,4547,6171,11579,2404,16765,2341,16204,2153,2002,9,11,35123,0.676593685049683,0.966537429167909,0.919692439128578,254,"2002-09-11",0.0107
"706",706,8315,108,2958,348,1512,2137,4264,847,5929,1245,5674,1140,2002,9,12,12174,0.683012978478725,0.956991060887165,0.91566265060241,255,"2002-09-12",0.0104
"707",707,10630,233,4069,298,2008,2812,5252,1008,7539,1372,7205,1269,2002,9,13,15680,0.677933673469388,0.955697042048017,0.924927113702624,256,"2002-09-13",0.0099999998
"708",708,10781,240,4167,417,2010,2744,5489,1075,7596,1383,7292,1274,2002,9,16,16142,0.667885020443563,0.959978936282254,0.92118582791034,259,"2002-09-16",0.0101
"709",709,8847,206,3420,406,1816,2175,4330,817,6174,1247,5915,1145,2002,9,17,13170,0.671753986332574,0.958049886621315,0.918203688853248,260,"2002-09-17",0.0102
"710",710,8797,207,3321,304,1707,2367,4429,842,6113,1296,5840,1186,2002,9,18,13177,0.667602640965318,0.955341076394569,0.915123456790123,261,"2002-09-18",0.0105
"711",711,8594,230,3207,363,1750,2164,4246,860,6269,1284,5924,1159,2002,9,19,12820,0.670358814352574,0.944967299409794,0.902647975077882,262,"2002-09-19",0.0102
"712",712,8646,137,3202,381,1556,2307,4395,900,6405,1194,6100,1076,2002,9,20,12878,0.671377543096754,0.952380952380952,0.901172529313233,263,"2002-09-20",0.0107
"713",713,9498,198,3587,423,1746,2332,4804,999,6672,1317,6441,1230,2002,9,23,14089,0.674142948399461,0.965377697841727,0.933940774487471,266,"2002-09-23",0.0099999998
"714",714,9623,149,3742,292,1810,2532,4713,966,6310,1301,6124,1220,2002,9,24,14204,0.677485215432273,0.970522979397781,0.937740199846272,267,"2002-09-24",0.0102
"715",715,10459,189,3749,358,1941,2750,5460,1106,7835,1344,7421,1221,2002,9,25,15553,0.672474763711181,0.947160178685386,0.908482142857143,268,"2002-09-25",0.0102
"716",716,9462,205,3691,476,1803,2421,4851,970,6998,1285,6614,1154,2002,9,26,14417,0.656308524658389,0.945127179194055,0.898054474708171,269,"2002-09-26",0.0099999998
"717",717,9927,197,3726,450,1886,2500,4955,1028,6841,1346,6558,1222,2002,9,30,14742,0.673382173382173,0.958631778979681,0.907875185735513,273,"2002-09-30",0.0102
"718",718,9776,250,3513,405,1889,2597,4666,1039,7302,1352,6964,1205,2002,10,1,14359,0.680827355665436,0.953711311969323,0.891272189349112,274,"2002-10-01",0.0093
"719",719,11411,155,4119,374,2162,2828,5805,1170,7842,1402,7555,1291,2002,10,2,16613,0.686871726960814,0.963402193318031,0.920827389443652,275,"2002-10-02",0.0087000001
"720",720,8654,128,3119,300,1591,2140,4427,1025,6585,1279,6093,1120,2002,10,3,12730,0.679811468970935,0.925284738041002,0.875684128225176,276,"2002-10-03",0.0093
"721",721,8632,305,3198,268,1718,2125,4238,1056,6461,1187,6120,1030,2002,10,4,12908,0.668732568949489,0.947221792292215,0.867733782645324,277,"2002-10-04",0.0102
"722",722,9999,193,3885,332,1834,2681,4913,982,6707,1329,6501,1252,2002,10,7,14820,0.674696356275304,0.969285820784255,0.942061700526712,280,"2002-10-07",0.0102
"723",723,9885,161,3331,357,1764,2619,5049,1176,7474,1294,6982,1095,2002,10,8,14457,0.683751815729404,0.934171795557934,0.846213292117465,281,"2002-10-08",0.0104
"724",724,10754,183,4050,438,2004,2848,5356,1066,7109,1310,6874,1217,2002,10,9,15945,0.674443399184697,0.966943311295541,0.929007633587786,282,"2002-10-09",0.0105
"725",725,8942,175,3100,272,1553,2433,4390,1051,6598,1303,6157,1134,2002,10,10,12974,0.689224603052258,0.933161564110336,0.870299309286262,283,"2002-10-10",0.0102
"726",726,3259,51,1251,86,656,911,1592,331,2162,656,2114,629,2002,10,11,4878,0.66810168101681,0.977798334875116,0.958841463414634,284,"2002-10-11",0.0102
"727",727,3259,51,1251,86,656,911,1592,331,2162,656,2114,629,2002,10,11,4878,0.66810168101681,0.977798334875116,0.958841463414634,284,"2002-10-11",0.0102
"728",728,9319,134,3516,401,1786,2436,4612,874,6185,1263,5976,1182,2002,10,11,13759,0.677302129515226,0.966208569118836,0.935866983372922,284,"2002-10-11",0.0102
"729",729,9868,143,3444,353,1647,2534,5160,1199,7445,1356,6994,1171,2002,10,14,14480,0.681491712707182,0.939422431161854,0.863569321533923,287,"2002-10-14",0.0101
"730",730,10055,176,3972,360,1919,2632,4917,1009,6729,1357,6508,1276,2002,10,15,14985,0.671004337671004,0.967157081289939,0.940309506263817,288,"2002-10-15",0.0094999997
"731",731,9804,202,3943,412,1939,2583,4665,796,6613,1401,6354,1305,2002,10,16,14540,0.674277854195323,0.96083471949191,0.931477516059957,289,"2002-10-16",0.0092000002
"732",732,11093,196,4178,478,2118,2854,5666,1016,7316,1492,7061,1384,2002,10,18,16506,0.672058645341088,0.965144887916894,0.927613941018767,291,"2002-10-18",0.0093
"733",733,10553,176,4040,445,1916,2816,5230,929,7210,1337,6970,1248,2002,10,21,15552,0.678562242798354,0.966712898751734,0.933433059087509,294,"2002-10-21",0.0093999999
"734",734,11049,202,4190,447,2135,2946,5688,1007,7596,1377,7293,1273,2002,10,22,16615,0.66500150466446,0.960110584518167,0.924473493100944,295,"2002-10-22",0.0088999998
"735",735,15655,302,6188,578,3020,4309,7712,1359,10604,1645,10298,1537,2002,10,23,23468,0.667078575080961,0.971142964918899,0.93434650455927,296,"2002-10-23",0.0089999996
"736",736,7956,182,3109,344,1538,2061,3911,794,5485,1187,5267,1079,2002,10,24,11939,0.666387469637323,0.960255241567913,0.909014321819714,297,"2002-10-24",0.0083999997
"737",737,9735,174,3613,411,1897,2523,4878,969,6668,1343,6466,1254,2002,10,25,14465,0.673003802281369,0.969706058788242,0.933730454206999,298,"2002-10-25",0.0091000004
"738",738,11147,276,4350,367,2028,2705,5695,1023,7467,1362,7232,1261,2002,10,28,16444,0.677876429092678,0.968528190705772,0.925844346549192,301,"2002-10-28",0.0093
"739",739,8363,199,3286,541,1434,2107,3913,974,6470,1032,6050,888,2002,10,29,12454,0.671511161072748,0.935085007727975,0.86046511627907,302,"2002-10-29",0.0093999999
"740",740,10802,194,3803,412,1995,2831,5484,1268,7999,1445,7562,1295,2002,10,30,15987,0.675673985112904,0.945368171021378,0.896193771626298,303,"2002-10-30",0.0089999996
"741",741,8569,175,3128,330,1536,2147,4276,966,6501,1185,6088,1046,2002,10,31,12558,0.682353878006052,0.93647131210583,0.882700421940928,304,"2002-10-31",0.0088
"742",742,9298,150,3546,384,1694,2445,4647,953,6919,1295,6578,1188,2002,11,1,13819,0.672841739633837,0.950715421303657,0.917374517374517,305,"2002-11-01",0.0087000001
"743",743,9739,191,3587,313,1848,2585,4900,965,6692,1285,6478,1215,2002,11,4,14389,0.676836472305233,0.968021518230723,0.945525291828794,308,"2002-11-04",0.0088
"744",744,1660,23,636,46,312,456,837,175,1186,420,1144,402,2002,11,5,2485,0.668008048289738,0.964586846543002,0.957142857142857,309,"2002-11-05",0.0089999996
"745",745,1679,31,650,52,346,486,806,145,1174,445,1123,414,2002,11,5,2516,0.667329093799682,0.956558773424191,0.930337078651685,309,"2002-11-05",0.0089999996
"746",746,1976,46,762,67,357,538,952,177,1386,466,1337,442,2002,11,5,2899,0.681614349775785,0.964646464646465,0.948497854077253,309,"2002-11-05",0.0089999996
"747",747,971,5,361,35,182,254,458,104,706,267,681,248,2002,11,5,1399,0.694067190850608,0.964589235127479,0.928838951310861,309,"2002-11-05",0.0089999996
"748",748,1886,32,608,56,344,544,971,213,1298,381,1249,355,2002,11,5,2768,0.68135838150289,0.962249614791988,0.931758530183727,309,"2002-11-05",0.0089999996
"749",749,3278,55,1227,87,624,905,1652,330,2235,600,2164,570,2002,11,5,4880,0.67172131147541,0.968232662192394,0.95,309,"2002-11-05",0.0089999996
"750",750,1287,26,432,51,232,349,652,121,864,339,842,322,2002,11,5,1863,0.690821256038647,0.974537037037037,0.949852507374631,309,"2002-11-05",0.0089999996
"751",751,10779,244,4241,392,2027,2728,5471,1036,7463,1439,7099,1300,2002,11,6,16139,0.667885246917405,0.951226048505963,0.903405142460042,310,"2002-11-06",0.0088
"752",752,1495,25,553,52,246,414,762,147,1056,404,1026,385,2002,11,6,2199,0.679854479308777,0.971590909090909,0.952970297029703,310,"2002-11-06",0.0088
"753",753,10045,187,3523,339,1868,2591,5081,1194,7461,1303,7012,1155,2002,11,7,14783,0.679496719204492,0.939820399410267,0.886415963161934,311,"2002-11-07",0.0096000005
